txt_index,hf_index,match_method,match_score,txt_source_sha256,hf_source_sha256
433,593,exact,1.0,ec1cbc5061528ce5cc8370fc8c4daa6128a80a29db60cbc60a0b667133f6b485,ec1cbc5061528ce5cc8370fc8c4daa6128a80a29db60cbc60a0b667133f6b485
434,502,exact,1.0,85ebba59b69878f99129ec9c3e577e54773486c38fcd1da0b7c79c60417bb9f4,85ebba59b69878f99129ec9c3e577e54773486c38fcd1da0b7c79c60417bb9f4
435,217,exact,1.0,fc77dbbac1d1853fd7d7e7f03b17faf603f4e8ca05f07780a70c212cade697cd,fc77dbbac1d1853fd7d7e7f03b17faf603f4e8ca05f07780a70c212cade697cd
436,273,exact,1.0,76abe4a578b4fbd9d890e43c6ecbac211fbe26e18a7519dd0119816eb4f62453,76abe4a578b4fbd9d890e43c6ecbac211fbe26e18a7519dd0119816eb4f62453
437,266,exact,1.0,9de1f48ae883349e3ae0e77dd93f36fec9f7b31f49892643b9547723f615b6b4,9de1f48ae883349e3ae0e77dd93f36fec9f7b31f49892643b9547723f615b6b4
438,167,exact,1.0,804d2f2e031175ff75b48e8252ab272ba140dc4fe32b4375ece14df5f515a927,804d2f2e031175ff75b48e8252ab272ba140dc4fe32b4375ece14df5f515a927
439,46,exact,1.0,f0446701e3a0a8a00a0666ddf92a5c10c0727e6845b4ac11ab7d5a4e5e1f7899,f0446701e3a0a8a00a0666ddf92a5c10c0727e6845b4ac11ab7d5a4e5e1f7899
440,404,exact,1.0,42850055c65d908fcb9736414c466de782dc730f058a68b72860170a3b2977ba,42850055c65d908fcb9736414c466de782dc730f058a68b72860170a3b2977ba
441,283,exact,1.0,d1ab2ed628a83ecb3b5213190d0df6e92efa6e0cc6890cc7d62e25de2b1679a0,d1ab2ed628a83ecb3b5213190d0df6e92efa6e0cc6890cc7d62e25de2b1679a0
442,499,exact,1.0,a61057a826956a3d4841790e7ab8e543e7c50727f0f9e5ab91fb4a9a006b4c5b,a61057a826956a3d4841790e7ab8e543e7c50727f0f9e5ab91fb4a9a006b4c5b
443,540,exact,1.0,80af5b56d7576b242748f6875328cf76a04459b2ced4eba68e5ad777c8523587,80af5b56d7576b242748f6875328cf76a04459b2ced4eba68e5ad777c8523587
444,518,exact,1.0,b0a4e4eb067e0d2589292cdc5b4a2cff19595350a500262981ff44209a085d3c,b0a4e4eb067e0d2589292cdc5b4a2cff19595350a500262981ff44209a085d3c
445,176,exact,1.0,6b655e6a2b4bb8a228c0220d2e76dbe082ada58da1d43b7d02c887a407cae75a,6b655e6a2b4bb8a228c0220d2e76dbe082ada58da1d43b7d02c887a407cae75a
446,308,exact,1.0,8ead94bd1ae63664c6f5868bedcfa944f497734af3217215dd03aa71f83e701d,8ead94bd1ae63664c6f5868bedcfa944f497734af3217215dd03aa71f83e701d
447,398,exact,1.0,14fa2ca3addf5cfa8b52a69830620c4c501e51ff21f97ac8e99460e9548f66e5,14fa2ca3addf5cfa8b52a69830620c4c501e51ff21f97ac8e99460e9548f66e5
448,99,exact,1.0,dd55ca77a6b59752e453828f51b91f20bf141d3ef58b3fb501484b1fbbec9077,dd55ca77a6b59752e453828f51b91f20bf141d3ef58b3fb501484b1fbbec9077
449,107,exact,1.0,70e34ad3da0adaef90bfbe52ca9de8f16939cf51c5d11230c7023d4d07e2d11d,70e34ad3da0adaef90bfbe52ca9de8f16939cf51c5d11230c7023d4d07e2d11d
450,264,exact,1.0,c0aa4bb7857527af0a9a9c89f86dd15fd0e2a8d75d9aa66800b2540c6c807844,c0aa4bb7857527af0a9a9c89f86dd15fd0e2a8d75d9aa66800b2540c6c807844
451,30,exact,1.0,ffe89a862953e786392d0f3f2efe072fa239fc04e3580183f06560796cdd4f96,ffe89a862953e786392d0f3f2efe072fa239fc04e3580183f06560796cdd4f96
452,563,exact,1.0,c0bb6692b6de3bfaed49c612e474a617ba70ab0f1497369c3c1fad654623473b,c0bb6692b6de3bfaed49c612e474a617ba70ab0f1497369c3c1fad654623473b
453,383,exact,1.0,16803926643f40a72f12aad76e4796504cf0aff36b13fb27262432e31a96bab1,16803926643f40a72f12aad76e4796504cf0aff36b13fb27262432e31a96bab1
454,133,exact,1.0,1aaffd3be9efef7033176f4b7efc4252df3383cbaa3019700cc62d6526aacaf2,1aaffd3be9efef7033176f4b7efc4252df3383cbaa3019700cc62d6526aacaf2
455,322,exact,1.0,913297e542d38c9432e9e00554cd78dc9727a34665032682b5d937fe3b4bb238,913297e542d38c9432e9e00554cd78dc9727a34665032682b5d937fe3b4bb238
456,6,exact,1.0,ff171ea7b2a6fd556138c5fc7abb0690a934f0f63f01a198303d1a507c04e413,ff171ea7b2a6fd556138c5fc7abb0690a934f0f63f01a198303d1a507c04e413
457,421,exact,1.0,109e6e919c8c68600d5ddab268086d9b7e88ec099a33e25b7d687c65f3f6a002,109e6e919c8c68600d5ddab268086d9b7e88ec099a33e25b7d687c65f3f6a002
458,384,exact,1.0,914a3cae5a2e151665f4c3634daf11817f2c41cc0617fe1b0de60ef2e3792a4a,914a3cae5a2e151665f4c3634daf11817f2c41cc0617fe1b0de60ef2e3792a4a
459,559,exact,1.0,30ea9bf7bc3d9df13cf8659e9d2144f96353fbdf24471559d3f59a05eb1ea637,30ea9bf7bc3d9df13cf8659e9d2144f96353fbdf24471559d3f59a05eb1ea637
460,190,exact,1.0,a7bd32e5fab9c55cd43ed7dfdaa16953a017a48e91c94fd94e6dce374cd655eb,a7bd32e5fab9c55cd43ed7dfdaa16953a017a48e91c94fd94e6dce374cd655eb
461,136,exact,1.0,117c163c638ae9c507a5a2d4024245127e38c3f416440617aa1231aa9d7a7f7a,117c163c638ae9c507a5a2d4024245127e38c3f416440617aa1231aa9d7a7f7a
462,177,exact,1.0,e5026a533f76dbed646410ee400dcedc7bee4d45c89b15f9cd1885c18929c3c6,e5026a533f76dbed646410ee400dcedc7bee4d45c89b15f9cd1885c18929c3c6
463,508,exact,1.0,6579d99fb017255d9c2b8403854004416a5e97fc49984d8d1d099e7ebff29fa1,6579d99fb017255d9c2b8403854004416a5e97fc49984d8d1d099e7ebff29fa1
464,371,exact,1.0,051f44d9a73dacb519381daf88024438be7cf886b591932c4fffa9db96a1287a,051f44d9a73dacb519381daf88024438be7cf886b591932c4fffa9db96a1287a
465,111,exact,1.0,aef924e90d3a824f55be2d2ad910394f91bf64e7f60687c9130ab2b3c8c2427b,aef924e90d3a824f55be2d2ad910394f91bf64e7f60687c9130ab2b3c8c2427b
466,537,exact,1.0,72fd5ff88113b1f6a418b0ab575671d36ccef2c8600775e687c076b973270274,72fd5ff88113b1f6a418b0ab575671d36ccef2c8600775e687c076b973270274
467,152,exact,1.0,a89c23ed3f4160e57f749b2c67eae243c97c85a838f5bc16fca339ecd3ae82d6,a89c23ed3f4160e57f749b2c67eae243c97c85a838f5bc16fca339ecd3ae82d6
468,392,exact,1.0,a97dbf01de079d42b3fe4799fceb03a82b72664cdec79c1cd4fd1310d92b2df1,a97dbf01de079d42b3fe4799fceb03a82b72664cdec79c1cd4fd1310d92b2df1
469,259,exact,1.0,f1da2454928988e397b98e0b7784c81cbf46c23266f4ec2391548c9e09c10a00,f1da2454928988e397b98e0b7784c81cbf46c23266f4ec2391548c9e09c10a00
470,151,exact,1.0,082433643916abede31a9e3ebf3e072350e927dc18cd3ca1bf2167f933519850,082433643916abede31a9e3ebf3e072350e927dc18cd3ca1bf2167f933519850
471,25,exact,1.0,693e9a0818a859cec7963636024ec87d48a3e5dcbcc17f552b59440e8ae631be,693e9a0818a859cec7963636024ec87d48a3e5dcbcc17f552b59440e8ae631be
472,125,exact,1.0,2757464d26b0da941676e78c63f8e248566bc088caf0183ee72f3c16bc22de98,2757464d26b0da941676e78c63f8e248566bc088caf0183ee72f3c16bc22de98
473,395,exact,1.0,fbdc486128af8d7a5c05e010aef54da966ab1fa0a2d2bcc0e8eb57782a47e82d,fbdc486128af8d7a5c05e010aef54da966ab1fa0a2d2bcc0e8eb57782a47e82d
474,146,exact,1.0,53a611b8037211499a5d292a3bf7f6d3359203a151ab36b8fb06f858092dff78,53a611b8037211499a5d292a3bf7f6d3359203a151ab36b8fb06f858092dff78
475,331,exact,1.0,b7a9f4f0ba10537bc8eb3db59cc8b8c1f8e356de8cc8bbd94df1f766aa8536cf,b7a9f4f0ba10537bc8eb3db59cc8b8c1f8e356de8cc8bbd94df1f766aa8536cf
476,54,exact,1.0,ce432a0e630ea010f41041fbbc9295a78c3b160d0da5269d6a5ff0a0d3beaee8,ce432a0e630ea010f41041fbbc9295a78c3b160d0da5269d6a5ff0a0d3beaee8
477,470,exact,1.0,95a4e730b4819c2bbf03907c9483ed7ad27a4e86d81685bc52c91b9511bd998c,95a4e730b4819c2bbf03907c9483ed7ad27a4e86d81685bc52c91b9511bd998c
478,333,exact,1.0,cfa8343f56187f9ecd566c345b939c30930b1f4ce1c07fd2c3bc5981f8d0f4c2,cfa8343f56187f9ecd566c345b939c30930b1f4ce1c07fd2c3bc5981f8d0f4c2
479,193,exact,1.0,21ebb0e2316b1c4449a841bb01203fecd7f30a19fe67b954896ced7c6d7c8cba,21ebb0e2316b1c4449a841bb01203fecd7f30a19fe67b954896ced7c6d7c8cba
480,352,exact,1.0,fd2ab62ba001e08d271e07922058c67b1df3b6813fd8c817d899689e201a9f9f,fd2ab62ba001e08d271e07922058c67b1df3b6813fd8c817d899689e201a9f9f
481,381,exact,1.0,f2d39dcc9746884a696b24ac327b8f8e8ee48c588b63033504f1708d612d9e0d,f2d39dcc9746884a696b24ac327b8f8e8ee48c588b63033504f1708d612d9e0d
482,120,exact,1.0,8aee2112efff17c6c7886ca23e9c7da472464040934ebe178c5b83ae198400bd,8aee2112efff17c6c7886ca23e9c7da472464040934ebe178c5b83ae198400bd
483,62,exact,1.0,2a220dbef93262e6e5111ef1ad1c0843624f2a4264400d28796657c737784c05,2a220dbef93262e6e5111ef1ad1c0843624f2a4264400d28796657c737784c05
484,187,exact,1.0,77e56def357565d8cba29fa505b4b9749d1e0e378f3f7e459464e62c1c1d201b,77e56def357565d8cba29fa505b4b9749d1e0e378f3f7e459464e62c1c1d201b
485,13,exact,1.0,ad3ec00d665cc1219649d179fa0b2139c90afd8228b628020cf59322cc512936,ad3ec00d665cc1219649d179fa0b2139c90afd8228b628020cf59322cc512936
486,589,exact,1.0,95b41cc4b7a7bdfd993e0adcbd85c6ffeae865fd61dcc24701a5d8fd060f6c45,95b41cc4b7a7bdfd993e0adcbd85c6ffeae865fd61dcc24701a5d8fd060f6c45
487,92,exact,1.0,5265129f1612c2039d99bc9606e171799ebb1bb463ceb31570a79c68cd574057,5265129f1612c2039d99bc9606e171799ebb1bb463ceb31570a79c68cd574057
488,530,exact,1.0,1a59919664199755cbef36299a45158df702a9c49078ae359444ea4fbf45bd1b,1a59919664199755cbef36299a45158df702a9c49078ae359444ea4fbf45bd1b
489,45,exact,1.0,efe7d5432a4298fd530620242268d22f7db8cee08b365f94c7d1f025985c2297,efe7d5432a4298fd530620242268d22f7db8cee08b365f94c7d1f025985c2297
490,86,exact,1.0,5ee2998d63b346db2363ad84a498e2c31c57659c15343f2eadb154b73f366a21,5ee2998d63b346db2363ad84a498e2c31c57659c15343f2eadb154b73f366a21
491,465,exact,1.0,f6f16187daa6f99126418f5dacb2750ebdd79175685b9bc655063811e36971bf,f6f16187daa6f99126418f5dacb2750ebdd79175685b9bc655063811e36971bf
492,160,exact,1.0,4332c2eabaecb35adbfb760eac1300c244739e6314b85930998dd629dfb6f61e,4332c2eabaecb35adbfb760eac1300c244739e6314b85930998dd629dfb6f61e
493,471,exact,1.0,69527d1cad05b608d8dfb7f5d8a788f9f676d445fc5f3c76a5013b1ea4ca9d7a,69527d1cad05b608d8dfb7f5d8a788f9f676d445fc5f3c76a5013b1ea4ca9d7a
494,557,exact,1.0,08fc210ac390924bd2692c1056ab9e16b49b9b211bb91ec6a0b9b563be8b48a0,08fc210ac390924bd2692c1056ab9e16b49b9b211bb91ec6a0b9b563be8b48a0
495,182,exact,1.0,3a2adfe3f61fb3e766d2784d22f1ac7cea61a3294e7b7236a1d92eb43455b492,3a2adfe3f61fb3e766d2784d22f1ac7cea61a3294e7b7236a1d92eb43455b492
496,406,exact,1.0,cb5f8a7c7fa5d95fb5f19e2d1a0d1d76c2a86958f2de86fd98dd6827773c290a,cb5f8a7c7fa5d95fb5f19e2d1a0d1d76c2a86958f2de86fd98dd6827773c290a
497,401,exact,1.0,a052b412de3c9ea577daed624341185b422155b7723473f9bc5fc0c8ed86bbd9,a052b412de3c9ea577daed624341185b422155b7723473f9bc5fc0c8ed86bbd9
498,67,exact,1.0,fd7ae9732a9e2630b633d65c5b9c3043f2ac3221d2c255ee66f8517f6185ca01,fd7ae9732a9e2630b633d65c5b9c3043f2ac3221d2c255ee66f8517f6185ca01
499,357,exact,1.0,0ba985ee5c8528f7bb17eacb3ab8041b4652ac1726af70795d583bad5487d1f2,0ba985ee5c8528f7bb17eacb3ab8041b4652ac1726af70795d583bad5487d1f2
500,205,exact,1.0,1b84c5d7a9f1797e4c1968be4d977adc9667e60a9568669d1206d085d64b6f09,1b84c5d7a9f1797e4c1968be4d977adc9667e60a9568669d1206d085d64b6f09
501,234,exact,1.0,bfc4c3e415f8a2b91de86bda31afb7750d9894202cb0176e4446355f6aee96a7,bfc4c3e415f8a2b91de86bda31afb7750d9894202cb0176e4446355f6aee96a7
502,203,exact,1.0,933b067cbf6ad74d11fd83973ce85e9e6f1cbc3bc4b6a6ac054ed13aefefa72b,933b067cbf6ad74d11fd83973ce85e9e6f1cbc3bc4b6a6ac054ed13aefefa72b
503,229,exact,1.0,4a38de339b22d571c5fbf5c1ba186f786d05f6b58a212940c10f0b50d3c3cb1b,4a38de339b22d571c5fbf5c1ba186f786d05f6b58a212940c10f0b50d3c3cb1b
504,194,exact,1.0,0d6935bd095842464b651f1ee6045900b5548c2b38fc5cf8a4e7509c41bd1c98,0d6935bd095842464b651f1ee6045900b5548c2b38fc5cf8a4e7509c41bd1c98
505,320,exact,1.0,46078890b1ae1fe027b53525de06bad3b07dfa2d9d4b9ac3d2b8ccd1021f8738,46078890b1ae1fe027b53525de06bad3b07dfa2d9d4b9ac3d2b8ccd1021f8738
506,488,exact,1.0,2dbc591d5709a657b5674b08790beac3733d7b5f7847dd91f3fdea8523a0f005,2dbc591d5709a657b5674b08790beac3733d7b5f7847dd91f3fdea8523a0f005
507,138,exact,1.0,d8b3a59dc1c86369b8b1986c9f2f480d7cc7baa6cf9b6b4c343ff144fdc1dda2,d8b3a59dc1c86369b8b1986c9f2f480d7cc7baa6cf9b6b4c343ff144fdc1dda2
508,192,exact,1.0,912d0fdcb66239cf04d7c0166108b6cc2b7757ce9edd0c466131123bf05476f0,912d0fdcb66239cf04d7c0166108b6cc2b7757ce9edd0c466131123bf05476f0
509,418,exact,1.0,d92db969f25533629733d9e6b8fb20c78330b8a460f8ec429ef246fcb0756a84,d92db969f25533629733d9e6b8fb20c78330b8a460f8ec429ef246fcb0756a84
510,78,exact,1.0,205f087f85cf3379b603d2c204926b5a182c9aeb710b808c88aae6a18856211a,205f087f85cf3379b603d2c204926b5a182c9aeb710b808c88aae6a18856211a
511,209,exact,1.0,44ce12ec7559fa9bcc246a2d1690a985b5690bdc667d39efc0a86bb1ee1c7916,44ce12ec7559fa9bcc246a2d1690a985b5690bdc667d39efc0a86bb1ee1c7916
512,212,exact,1.0,61e10d9f3ee3cccf763f3321b7702f06f30fd2802edc79c9131187c5eceef574,61e10d9f3ee3cccf763f3321b7702f06f30fd2802edc79c9131187c5eceef574
513,170,exact,1.0,c1aad4537ec55ae18162148f5fd2ad4c8cbeae40b577afdb0ab4760c28205cf9,c1aad4537ec55ae18162148f5fd2ad4c8cbeae40b577afdb0ab4760c28205cf9
514,10,exact,1.0,b836f81d0bfd1dc94c45e55bdd8059bf8db98c3198c744d6932880aff94332cf,b836f81d0bfd1dc94c45e55bdd8059bf8db98c3198c744d6932880aff94332cf
515,189,exact,1.0,f2d6c5056465b8177dd052b9190c65480388ec7d0f6baec88d6a4f31d3d84a9b,f2d6c5056465b8177dd052b9190c65480388ec7d0f6baec88d6a4f31d3d84a9b
516,365,exact,1.0,86b0e1678ddf69c6d6d4345701f21b67b50c1d77411813b615b4b7d09ed66f8d,86b0e1678ddf69c6d6d4345701f21b67b50c1d77411813b615b4b7d09ed66f8d
517,198,exact,1.0,e33546770dfd23aff8099380b55a73691160c92f76b5bdcff239330179f663d4,e33546770dfd23aff8099380b55a73691160c92f76b5bdcff239330179f663d4
518,214,exact,1.0,d7a386b226b1dd960bbe2d972c1f0306ba5c69560522d74eb67b6eccdb2cec65,d7a386b226b1dd960bbe2d972c1f0306ba5c69560522d74eb67b6eccdb2cec65
519,443,exact,1.0,f78ea0e4020ecf8c956644d728c8149548dc7d7766ebe16718a9e478a57de1e9,f78ea0e4020ecf8c956644d728c8149548dc7d7766ebe16718a9e478a57de1e9
520,123,exact,1.0,984d93bc945c7d0a1bca1c9e03e0c4af711768d5c97c9dd7db05ec26196d7ec4,984d93bc945c7d0a1bca1c9e03e0c4af711768d5c97c9dd7db05ec26196d7ec4
521,65,exact,1.0,5ac429b82b45b8a9679f4fd3da89fddf2e195659f611b478ba765b4e39e0948f,5ac429b82b45b8a9679f4fd3da89fddf2e195659f611b478ba765b4e39e0948f
522,149,exact,1.0,37509d8c2b922c40dd51828a2918762b7c6a738cd1cc433bc61ee7decd5dca3a,37509d8c2b922c40dd51828a2918762b7c6a738cd1cc433bc61ee7decd5dca3a
523,407,exact,1.0,91958c757144268c8a5ebe5cd8353a5aa9a60f5b91caa85bdd0cf459b3247983,91958c757144268c8a5ebe5cd8353a5aa9a60f5b91caa85bdd0cf459b3247983
524,72,exact,1.0,eade759ed0f87764b5da518978c5354e7d1672a5bd3aef771769ea32dc3cf7ec,eade759ed0f87764b5da518978c5354e7d1672a5bd3aef771769ea32dc3cf7ec
525,494,exact,1.0,68a1399a7df543489fd8df76886f40d87130a4b71f5c59ba32d6411a5f044dab,68a1399a7df543489fd8df76886f40d87130a4b71f5c59ba32d6411a5f044dab
526,47,exact,1.0,bb7d75a91f9d5c31bda8818b63185952a53b04ee1bbf27dd18455636d009d4fe,bb7d75a91f9d5c31bda8818b63185952a53b04ee1bbf27dd18455636d009d4fe
527,145,exact,1.0,653584546b4a5c908463dcc07819ffed148882782fe423b8b1506a055c5051f4,653584546b4a5c908463dcc07819ffed148882782fe423b8b1506a055c5051f4
528,196,exact,1.0,60a14a91e84b8941df34cf3c66e31b795e3a8bb5838750158587220ab5fdbeea,60a14a91e84b8941df34cf3c66e31b795e3a8bb5838750158587220ab5fdbeea
529,573,exact,1.0,0406faa30eaa3d49776321b26a62131db4e4ef520c3dd34e2606319d88c2ae12,0406faa30eaa3d49776321b26a62131db4e4ef520c3dd34e2606319d88c2ae12
530,241,exact,1.0,c1c3daed9ae7b4bc9f0613515669332e5708536ff1043c06539ed35a9612e262,c1c3daed9ae7b4bc9f0613515669332e5708536ff1043c06539ed35a9612e262
531,375,exact,1.0,68ec7f435bcaa6ca446ea009d969f11f65c34942834be2f8994254787bdcd4f1,68ec7f435bcaa6ca446ea009d969f11f65c34942834be2f8994254787bdcd4f1
532,490,exact,1.0,ef7f4f5964efdde2d3d84fa9d63d73d1d743fcd07b15ec01e5966537435b30a6,ef7f4f5964efdde2d3d84fa9d63d73d1d743fcd07b15ec01e5966537435b30a6
533,279,exact,1.0,ff342ee066e1d2c630a9bc7093fc4586a1b8a6f93be4b24eb03341a5b6240ecd,ff342ee066e1d2c630a9bc7093fc4586a1b8a6f93be4b24eb03341a5b6240ecd
534,485,exact,1.0,0f1f80d285aaddc721f9886c355091c757b22c9c2e45ecaeb762e160f5a7ee18,0f1f80d285aaddc721f9886c355091c757b22c9c2e45ecaeb762e160f5a7ee18
535,431,exact,1.0,27802d7040c4d31e70ebfd4325fece09bb727885a5ad4db490446742fc34d86c,27802d7040c4d31e70ebfd4325fece09bb727885a5ad4db490446742fc34d86c
536,94,exact,1.0,6d6638b45a0f5b33c131694e492491ab81168479b9f76f7f8b5d5d158a794fc9,6d6638b45a0f5b33c131694e492491ab81168479b9f76f7f8b5d5d158a794fc9
537,578,exact,1.0,963c8d4cf425acc245e419c98fc9f03337f492b768f3aa06d6e77cd499ae9e66,963c8d4cf425acc245e419c98fc9f03337f492b768f3aa06d6e77cd499ae9e66
538,354,exact,1.0,180f56b98f8e732bc0da28b267f681f0c6c8a44e26f096f43e298837c93d96c3,180f56b98f8e732bc0da28b267f681f0c6c8a44e26f096f43e298837c93d96c3
539,483,exact,1.0,2edcb0055c2d1f03cb61e8a858ef06afecbccc46dc4cc1c4e0ab4ea686ce60e3,2edcb0055c2d1f03cb61e8a858ef06afecbccc46dc4cc1c4e0ab4ea686ce60e3
540,544,exact,1.0,a148c1b10cdb780754a21308c889015500d44b2404dbdec268d1e9a6a2632da2,a148c1b10cdb780754a21308c889015500d44b2404dbdec268d1e9a6a2632da2
541,571,exact,1.0,d99f19244dfb50f512ffe4186a395ca04d2acc268fabf5ca4708b684e9991a3d,d99f19244dfb50f512ffe4186a395ca04d2acc268fabf5ca4708b684e9991a3d
542,7,exact,1.0,c98cdee5dd38e3122bacbf9217cbdd87578b260f8149e62ec098e3b27169890a,c98cdee5dd38e3122bacbf9217cbdd87578b260f8149e62ec098e3b27169890a
543,473,exact,1.0,307fc3e161b30b7a415d861cc1801140e6f3b7eddccc27b5dad83c9b3b50bf0c,307fc3e161b30b7a415d861cc1801140e6f3b7eddccc27b5dad83c9b3b50bf0c
544,355,exact,1.0,85fdd13580e272bcccde48340403deb9b7bcb1da90b522f94a4fdaebe99894cc,85fdd13580e272bcccde48340403deb9b7bcb1da90b522f94a4fdaebe99894cc
545,261,exact,1.0,bb3687887f1033cf6a07ad11ed2a72e7610a1d536d0e0592b3e12f0f9260cc0a,bb3687887f1033cf6a07ad11ed2a72e7610a1d536d0e0592b3e12f0f9260cc0a
546,523,exact,1.0,6138b20e338957eac20f68d5427d820674e0b1872a14fb0ea8ff222c1fda74b3,6138b20e338957eac20f68d5427d820674e0b1872a14fb0ea8ff222c1fda74b3
547,466,exact,1.0,77e7f87ac0b6d96aa72207c7fd3754d8fdac89aca1f3275e99b2d015c183181f,77e7f87ac0b6d96aa72207c7fd3754d8fdac89aca1f3275e99b2d015c183181f
548,80,exact,1.0,6630b1c2bb6cf5161e62473377d65b44a422ed89047ffe39ac1368a3052d5973,6630b1c2bb6cf5161e62473377d65b44a422ed89047ffe39ac1368a3052d5973
549,329,exact,1.0,f691861c20b7eec07a56f6a5224789b10468953814f244b1af75423a29619089,f691861c20b7eec07a56f6a5224789b10468953814f244b1af75423a29619089
550,159,exact,1.0,439c4d02a0d2e5f666206a964f6d1ddf2d857caca6c34accf81fab82528fe118,439c4d02a0d2e5f666206a964f6d1ddf2d857caca6c34accf81fab82528fe118
551,295,exact,1.0,ad5137b492d3b8896fceb17d1108f90ec134002545e9c096886fe5932cd7ba3a,ad5137b492d3b8896fceb17d1108f90ec134002545e9c096886fe5932cd7ba3a
552,58,exact,1.0,f45892c325f59f34a86b573375f8775ef55482403efa199bb6ec87c793dc61e8,f45892c325f59f34a86b573375f8775ef55482403efa199bb6ec87c793dc61e8
553,150,exact,1.0,ead86fc916fd17a3deb28d1301b513dbe519a6104f4e078a7e7d6163781325fa,ead86fc916fd17a3deb28d1301b513dbe519a6104f4e078a7e7d6163781325fa
554,456,exact,1.0,c4f90bdf0283194cee5f6bb2cd1d7f93601b4d3c1fb34190d122408fed2ae28c,c4f90bdf0283194cee5f6bb2cd1d7f93601b4d3c1fb34190d122408fed2ae28c
555,353,exact,1.0,dabc09db26781b993563c67883265b9ce22931572760b2b7bdcd14fa3d447a10,dabc09db26781b993563c67883265b9ce22931572760b2b7bdcd14fa3d447a10
556,242,exact,1.0,afecb77c87524d760626317ed03dc74991c7214b5e95cbf493e97b9583353117,afecb77c87524d760626317ed03dc74991c7214b5e95cbf493e97b9583353117
557,360,exact,1.0,1f4d3622134b01e5a31c3e0f61869bd0d858d96378e30cedd003370674772e7f,1f4d3622134b01e5a31c3e0f61869bd0d858d96378e30cedd003370674772e7f
558,290,exact,1.0,91893a9f161616b9a2f6aa82dcf3209744a2958cbe3e488bb891924c34f18e60,91893a9f161616b9a2f6aa82dcf3209744a2958cbe3e488bb891924c34f18e60
559,422,exact,1.0,19b082efb1871928aac9edbe008120eed9e10521acad5672f138cd98327ceb22,19b082efb1871928aac9edbe008120eed9e10521acad5672f138cd98327ceb22
560,337,exact,1.0,61c295edbbeea46bfabb6774af5b3c793b18ec5f7da4338a7df5bc7165560d2a,61c295edbbeea46bfabb6774af5b3c793b18ec5f7da4338a7df5bc7165560d2a
561,85,exact,1.0,0a026493c97ec9aa8f30034d089971238ea2fea64605d05148a28bff30221a76,0a026493c97ec9aa8f30034d089971238ea2fea64605d05148a28bff30221a76
562,122,exact,1.0,b04cba6dbb76bfc41f36c4bc3e65bb7eb5ae3ad2df3e601cb56ea7e16517681f,b04cba6dbb76bfc41f36c4bc3e65bb7eb5ae3ad2df3e601cb56ea7e16517681f
563,88,exact,1.0,c9d90077ff2170739908d3ca9e56f94bb76659c78460ee70b7acc549c20b24c6,c9d90077ff2170739908d3ca9e56f94bb76659c78460ee70b7acc549c20b24c6
564,262,exact,1.0,d71525b8412fe4aa2b8cfd914b431f0511105c5258d5d7fbadb74b9cb992217a,d71525b8412fe4aa2b8cfd914b431f0511105c5258d5d7fbadb74b9cb992217a
565,130,exact,1.0,59b241a335b6f1c927d49fd8a8032d88450712bc2f411a303a1cee87731b199c,59b241a335b6f1c927d49fd8a8032d88450712bc2f411a303a1cee87731b199c
566,402,exact,1.0,081630937fba85be31888ffaf40df27ac486f7c627fd84e88c3113918dac5278,081630937fba85be31888ffaf40df27ac486f7c627fd84e88c3113918dac5278
567,534,exact,1.0,1ca156c889e8f6707c6bca7e989a7a398de77f5e71783f9226e109a48b7ee1d2,1ca156c889e8f6707c6bca7e989a7a398de77f5e71783f9226e109a48b7ee1d2
568,75,exact,1.0,7de07619fbce63cfde3006352a06e69024bbc7588e2e43f099f44bc4744405e0,7de07619fbce63cfde3006352a06e69024bbc7588e2e43f099f44bc4744405e0
569,403,exact,1.0,dcb2d62ff10318eb436a1cd47d481bdc5968b1ec95a15a06cd1c3478551fe6d0,dcb2d62ff10318eb436a1cd47d481bdc5968b1ec95a15a06cd1c3478551fe6d0
570,276,exact,1.0,57a593980bbd7bfb18eef21fe2e381d519d4fca2743c02f28ac52a3af0d86319,57a593980bbd7bfb18eef21fe2e381d519d4fca2743c02f28ac52a3af0d86319
571,535,exact,1.0,a15f5365a24bdbf26ef93aecdecdbf76085ad359ff0e90380a100f0468477f1a,a15f5365a24bdbf26ef93aecdecdbf76085ad359ff0e90380a100f0468477f1a
572,0,exact,1.0,227326abf9cdbaca4566e57455961f5d4194adfe3b433813519bbcad9eeb8748,227326abf9cdbaca4566e57455961f5d4194adfe3b433813519bbcad9eeb8748
573,423,exact,1.0,40371c7b5aea666ab3a0978653131184a274e85631d0fa8995bb0f849425110b,40371c7b5aea666ab3a0978653131184a274e85631d0fa8995bb0f849425110b
574,79,exact,1.0,31bf415110f2e6d5ee389bc1bc176f4eef1f01a8e5548e599261ecbb7651188f,31bf415110f2e6d5ee389bc1bc176f4eef1f01a8e5548e599261ecbb7651188f
575,180,exact,1.0,61e002aa12daf3749061aaf259b63660949ae81b1297d8e0ea120185441c1665,61e002aa12daf3749061aaf259b63660949ae81b1297d8e0ea120185441c1665
576,582,exact,1.0,54d1540d6c400c58bb621c2a8fe995be4dd1228ff18a3fd8d95375676d12747d,54d1540d6c400c58bb621c2a8fe995be4dd1228ff18a3fd8d95375676d12747d
